image_idx,marker_id,corner_num,x,y
0,35,0,1379.0,748.0
0,35,1,1365.0,718.0
0,35,2,1391.0,697.0
0,35,3,1407.0,728.0
0,25,0,1303.0,802.0
0,25,1,1293.0,773.0
0,25,2,1319.0,756.0
0,25,3,1329.0,786.0
0,30,0,1324.0,733.0
0,30,1,1313.0,706.0
0,30,2,1336.0,686.0
0,30,3,1347.0,715.0
0,36,0,1340.0,663.0
0,36,1,1328.0,637.0
0,36,2,1351.0,616.0
0,36,3,1363.0,643.0
0,26,0,1274.0,720.0
0,26,1,1264.0,694.0
0,26,2,1287.0,676.0
0,26,3,1297.0,702.0
0,20,0,1253.0,784.0
0,20,1,1245.0,757.0
0,20,2,1268.0,741.0
0,20,3,1277.0,768.0
0,31,0,1291.0,655.0
0,31,1,1281.0,631.0
0,31,2,1302.0,611.0
0,31,3,1312.0,636.0
0,37,0,1305.0,590.0
0,37,1,1295.0,568.0
0,37,2,1314.0,546.0
0,37,3,1325.0,569.0
0,15,0,1237.0,848.0
0,15,1,1228.0,820.0
0,15,2,1248.0,806.0
0,15,3,1257.0,834.0
0,21,0,1227.0,708.0
0,21,1,1219.0,683.0
0,21,2,1240.0,666.0
0,21,3,1249.0,691.0
0,16,0,1210.0,768.0
0,16,1,1202.0,743.0
0,16,2,1221.0,727.0
0,16,3,1230.0,753.0
0,27,0,1245.0,646.0
0,27,1,1237.0,623.0
0,27,2,1257.0,606.0
0,27,3,1266.0,629.0
0,5,0,1180.0,888.0
0,5,1,1173.0,861.0
0,5,2,1192.0,849.0
0,5,3,1200.0,875.0
0,32,0,1260.0,586.0
0,32,1,1252.0,564.0
0,32,2,1270.0,546.0
0,32,3,1280.0,568.0
0,38,0,1273.0,526.0
0,38,1,1263.0,507.0
0,38,2,1282.0,486.0
0,38,3,1292.0,507.0
0,10,0,1197.0,829.0
0,10,1,1189.0,802.0
0,10,2,1206.0,789.0
0,10,3,1214.0,816.0
0,17,0,1187.0,696.0
0,17,1,1180.0,674.0
0,17,2,1198.0,658.0
0,17,3,1205.0,681.0
0,22,0,1204.0,639.0
0,22,1,1197.0,617.0
0,22,2,1214.0,601.0
0,22,3,1222.0,623.0
0,6,0,1160.0,811.0
0,6,1,1152.0,787.0
0,6,2,1168.0,775.0
0,6,3,1176.0,798.0
0,33,0,1232.0,526.0
0,33,1,1224.0,507.0
0,33,2,1241.0,489.0
0,33,3,1249.0,508.0
0,39,0,1243.0,469.0
0,39,1,1234.0,452.0
0,39,2,1250.0,434.0
0,39,3,1259.0,451.0
0,12,0,1150.0,686.0
0,12,1,1145.0,665.0
0,12,2,1161.0,651.0
0,12,3,1167.0,672.0
0,18,0,1166.0,632.0
0,18,1,1160.0,612.0
0,18,2,1176.0,597.0
0,18,3,1183.0,617.0
0,23,0,1181.0,578.0
0,23,1,1174.0,560.0
0,23,2,1191.0,544.0
0,23,3,1198.0,561.0
0,29,0,1194.0,525.0
0,29,1,1187.0,508.0
0,29,2,1204.0,492.0
0,29,3,1211.0,508.0
0,34,0,1206.0,472.0
0,34,1,1198.0,456.0
0,34,2,1212.0,439.0
0,34,3,1220.0,456.0
0,8,0,1118.0,677.0
0,8,1,1114.0,658.0
0,8,2,1128.0,645.0
0,8,3,1133.0,664.0
0,14,0,1117.0,572.0
0,14,1,1111.0,556.0
0,14,2,1125.0,541.0
0,14,3,1130.0,558.0
0,0,0,1141.0,867.0
