image_idx,marker_id,corner_num,x,y
0,19,0,988.0,1089.0
0,19,1,1014.0,1110.0
0,19,2,992.0,1135.0
0,19,3,966.0,1114.0
0,23,0,919.0,1094.0
0,23,1,945.0,1114.0
0,23,2,922.0,1139.0
0,23,3,896.0,1117.0
0,14,0,1056.0,1083.0
0,14,1,1082.0,1103.0
0,14,2,1061.0,1128.0
0,14,3,1034.0,1109.0
0,28,0,851.0,1096.0
0,28,1,876.0,1117.0
0,28,2,854.0,1140.0
0,28,3,828.0,1118.0
0,13,0,983.0,1026.0
0,13,1,1008.0,1046.0
0,13,2,988.0,1070.0
0,13,3,961.0,1050.0
0,18,0,916.0,1030.0
0,18,1,941.0,1050.0
0,18,2,919.0,1074.0
0,18,3,894.0,1053.0
0,9,0,1049.0,1020.0
0,9,1,1074.0,1040.0
0,9,2,1054.0,1064.0
0,9,3,1028.0,1045.0
0,32,0,786.0,1095.0
0,32,1,808.0,1118.0
0,32,2,784.0,1139.0
0,32,3,762.0,1115.0
0,22,0,850.0,1032.0
0,22,1,874.0,1053.0
0,22,2,852.0,1076.0
0,22,3,828.0,1055.0
0,4,0,1112.0,1013.0
0,4,1,1138.0,1032.0
0,4,2,1119.0,1057.0
0,4,3,1093.0,1038.0
0,37,0,721.0,1093.0
0,37,1,742.0,1116.0
0,37,2,718.0,1136.0
0,37,3,697.0,1112.0
0,12,0,913.0,969.0
0,12,1,938.0,989.0
0,12,2,917.0,1011.0
0,12,3,892.0,991.0
0,27,0,785.0,1032.0
0,27,1,808.0,1054.0
0,27,2,784.0,1075.0
0,27,3,763.0,1052.0
0,3,0,1041.0,960.0
0,3,1,1066.0,979.0
0,3,2,1047.0,1002.0
0,3,3,1021.0,983.0
0,8,0,978.0,965.0
0,8,1,1002.0,984.0
0,8,2,982.0,1007.0
0,8,3,957.0,987.0
0,31,0,724.0,1031.0
0,31,1,744.0,1053.0
0,31,2,721.0,1073.0
0,31,3,700.0,1050.0
0,17,0,851.0,971.0
0,17,1,872.0,992.0
0,17,2,850.0,1013.0
0,17,3,828.0,991.0
0,2,0,972.0,907.0
0,2,1,997.0,925.0
0,2,2,977.0,947.0
0,2,3,953.0,928.0
0,21,0,789.0,972.0
0,21,1,808.0,993.0
0,21,2,785.0,1013.0
0,21,3,765.0,992.0
0,7,0,911.0,910.0
0,7,1,934.0,929.0
0,7,2,914.0,950.0
0,7,3,891.0,932.0
0,26,0,727.0,971.0
0,26,1,746.0,992.0
0,26,2,724.0,1012.0
0,26,3,704.0,990.0
0,36,0,663.0,1028.0
0,36,1,682.0,1049.0
0,36,2,659.0,1069.0
0,36,3,641.0,1046.0
0,11,0,849.0,913.0
0,11,1,871.0,931.0
0,11,2,851.0,952.0
0,11,3,829.0,934.0
0,16,0,790.0,914.0
0,16,1,810.0,933.0
0,16,2,787.0,953.0
0,16,3,768.0,933.0
0,1,0,909.0,855.0
0,1,1,931.0,872.0
0,1,2,911.0,893.0
0,1,3,889.0,875.0
0,20,0,731.0,914.0
0,20,1,749.0,934.0
0,20,2,727.0,953.0
0,20,3,709.0,933.0
0,30,0,669.0,969.0
0,30,1,686.0,990.0
0,30,2,663.0,1008.0
0,30,3,647.0,987.0
0,6,0,850.0,857.0
0,6,1,870.0,876.0
0,6,2,849.0,895.0
0,6,3,830.0,875.0
0,25,0,673.0,912.0
0,25,1,691.0,933.0
0,25,2,669.0,951.0
0,25,3,653.0,930.0
0,10,0,792.0,859.0
0,10,1,811.0,877.0
0,10,2,789.0,896.0
0,10,3,771.0,877.0
0,15,0,734.0,859.0
0,15,1,752.0,878.0
0,15,2,732.0,896.0
0,15,3,714.0,876.0
0,0,0,851.0,805.0
0,0,1,870.0,822.0
0,0,2,849.0,840.0
0,0,3,831.0,823.0
0,5,0,794.0,807.0
0,5,1,812.0,825.0
0,5,2,791.0,842.0
0,5,3,774.0,825.0
1,34,0,947.0,950.0
1,34,1,951.0,974.0
1,34,2,923.0,976.0
1,34,3,920.0,952.0
1,24,0,1027.0,944.0
1,24,1,1033.0,967.0
1,24,2,1005.0,970.0
1,24,3,1000.0,946.0
1,39,0,904.0,921.0
1,39,1,906.0,943.0
1,39,2,878.0,944.0
1,39,3,876.0,922.0
1,14,0,1103.0,936.0
1,14,1,1110.0,958.0
1,14,2,1084.0,961.0
1,14,3,1077.0,939.0
1,29,0,982.0,917.0
1,29,1,986.0,937.0
1,29,2,958.0,939.0
1,29,3,956.0,917.0
1,19,0,1057.0,909.0
1,19,1,1063.0,930.0
1,19,2,1037.0,933.0
1,19,3,1032.0,911.0
1,33,0,939.0,888.0
1,33,1,942.0,909.0
1,33,2,915.0,911.0
1,33,3,913.0,890.0
1,4,0,1175.0,926.0
1,4,1,1182.0,948.0
1,4,2,1158.0,951.0
1,4,3,1150.0,930.0
1,9,0,1129.0,901.0
1,9,1,1136.0,922.0
1,9,2,1111.0,925.0
1,9,3,1105.0,904.0
1,23,0,1013.0,883.0
1,23,1,1018.0,903.0
1,23,2,991.0,904.0
1,23,3,988.0,885.0
1,13,0,1085.0,877.0
1,13,1,1090.0,896.0
1,13,2,1066.0,898.0
1,13,3,1060.0,879.0
1,38,0,898.0,862.0
1,38,1,900.0,880.0
1,38,2,874.0,882.0
1,38,3,872.0,864.0
1,28,0,971.0,858.0
1,28,1,974.0,877.0
1,28,2,949.0,878.0
1,28,3,947.0,859.0
1,3,0,1152.0,869.0
1,3,1,1159.0,888.0
1,3,2,1136.0,891.0
1,3,3,1129.0,872.0
1,18,0,1042.0,853.0
1,18,1,1047.0,871.0
1,18,2,1022.0,873.0
1,18,3,1018.0,855.0
1,32,0,931.0,834.0
