image_idx,marker_id,corner_num,x,y
0,4,0,630.0,416.0
0,4,1,624.0,390.0
0,4,2,648.0,382.0
0,4,3,653.0,408.0
0,3,0,644.0,488.0
0,3,1,639.0,464.0
0,3,2,662.0,455.0
0,3,3,667.0,480.0
0,9,0,669.0,441.0
0,9,1,664.0,416.0
0,9,2,686.0,408.0
0,9,3,691.0,432.0
0,14,0,694.0,395.0
0,14,1,690.0,370.0
0,14,2,711.0,364.0
0,14,3,715.0,388.0
0,8,0,683.0,510.0
0,8,1,678.0,486.0
0,8,2,699.0,478.0
0,8,3,704.0,501.0
0,2,0,660.0,556.0
0,2,1,655.0,532.0
0,2,2,676.0,524.0
0,2,3,681.0,546.0
0,19,0,730.0,420.0
0,19,1,726.0,396.0
0,19,2,747.0,389.0
0,19,3,750.0,413.0
0,13,0,707.0,464.0
0,13,1,702.0,440.0
0,13,2,723.0,434.0
0,13,3,727.0,457.0
0,7,0,697.0,575.0
0,7,1,692.0,553.0
0,7,2,713.0,544.0
0,7,3,717.0,566.0
0,1,0,675.0,620.0
0,1,1,670.0,598.0
0,1,2,691.0,589.0
0,1,3,695.0,610.0
0,12,0,719.0,531.0
0,12,1,715.0,508.0
0,12,2,735.0,500.0
0,12,3,738.0,522.0
0,24,0,754.0,377.0
0,24,1,750.0,353.0
0,24,2,770.0,348.0
0,24,3,773.0,371.0
0,18,0,742.0,487.0
0,18,1,737.0,464.0
0,18,2,757.0,456.0
0,18,3,760.0,479.0
0,23,0,764.0,443.0
0,23,1,760.0,421.0
0,23,2,780.0,414.0
0,23,3,783.0,437.0
0,6,0,711.0,636.0
0,6,1,706.0,615.0
0,6,2,725.0,606.0
0,6,3,729.0,626.0
0,17,0,753.0,549.0
0,17,1,749.0,528.0
0,17,2,768.0,520.0
0,17,3,771.0,542.0
0,29,0,786.0,401.0
0,29,1,783.0,379.0
0,29,2,801.0,373.0
0,29,3,804.0,396.0
0,22,0,774.0,507.0
0,22,1,771.0,485.0
0,22,2,789.0,478.0
0,22,3,792.0,500.0
0,34,0,808.0,361.0
0,34,1,805.0,339.0
0,34,2,824.0,334.0
0,34,3,826.0,356.0
0,0,0,692.0,679.0
0,0,1,686.0,659.0
0,0,2,704.0,649.0
0,0,3,709.0,669.0
0,28,0,795.0,465.0
0,28,1,792.0,444.0
0,28,2,810.0,437.0
0,28,3,813.0,459.0
0,11,0,732.0,592.0
0,11,1,728.0,571.0
0,11,2,746.0,563.0
0,11,3,750.0,583.0
0,10,0,744.0,650.0
0,10,1,740.0,631.0
0,10,2,758.0,621.0
0,10,3,762.0,640.0
0,16,0,764.0,609.0
0,16,1,760.0,589.0
0,16,2,778.0,581.0
0,16,3,782.0,600.0
0,33,0,817.0,425.0
0,33,1,814.0,403.0
0,33,2,831.0,398.0
0,33,3,834.0,419.0
0,39,0,838.0,385.0
0,39,1,835.0,364.0
0,39,2,852.0,359.0
0,39,3,855.0,381.0
0,21,0,784.0,567.0
0,21,1,781.0,548.0
0,21,2,798.0,539.0
0,21,3,802.0,559.0
0,5,0,724.0,691.0
0,5,1,720.0,673.0
0,5,2,738.0,663.0
0,5,3,742.0,681.0
0,32,0,825.0,486.0
0,32,1,822.0,465.0
0,32,2,839.0,459.0
0,32,3,841.0,480.0
0,27,0,805.0,527.0
0,27,1,802.0,506.0
0,27,2,818.0,499.0
0,27,3,822.0,518.0
0,20,0,795.0,624.0
0,20,1,791.0,605.0
