image_idx,marker_id,corner_num,x,y
0,39,0,1089.0,610.0
0,39,1,1116.0,620.0
0,39,2,1107.0,645.0
0,39,3,1078.0,635.0
0,38,0,1009.0,583.0
0,38,1,1035.0,592.0
0,38,2,1024.0,617.0
0,38,3,998.0,608.0
0,34,0,1143.0,588.0
0,34,1,1170.0,597.0
0,34,2,1162.0,621.0
0,34,3,1134.0,613.0
0,33,0,1064.0,561.0
0,33,1,1090.0,570.0
0,33,2,1081.0,594.0
0,33,3,1053.0,585.0
0,29,0,1117.0,540.0
0,29,1,1144.0,549.0
0,29,2,1135.0,572.0
0,29,3,1108.0,563.0
0,24,0,1168.0,519.0
0,24,1,1194.0,528.0
0,24,2,1186.0,551.0
0,24,3,1159.0,542.0
0,37,0,934.0,558.0
0,37,1,959.0,566.0
0,37,2,947.0,589.0
0,37,3,922.0,580.0
0,32,0,987.0,537.0
0,32,1,1013.0,545.0
0,32,2,1001.0,568.0
0,32,3,977.0,560.0
0,28,0,1040.0,516.0
0,28,1,1065.0,524.0
0,28,2,1056.0,546.0
0,28,3,1030.0,538.0
0,23,0,1091.0,496.0
0,23,1,1117.0,504.0
0,23,2,1108.0,525.0
0,23,3,1082.0,517.0
0,19,0,1141.0,476.0
0,19,1,1166.0,484.0
0,19,2,1160.0,505.0
0,19,3,1133.0,498.0
0,14,0,1189.0,458.0
0,14,1,1214.0,466.0
0,14,2,1208.0,487.0
0,14,3,1181.0,479.0
0,27,0,966.0,495.0
0,27,1,990.0,501.0
0,27,2,980.0,522.0
0,27,3,957.0,515.0
0,18,0,1067.0,455.0
0,18,1,1093.0,462.0
0,18,2,1084.0,482.0
0,18,3,1058.0,475.0
0,22,0,1018.0,474.0
0,22,1,1042.0,481.0
0,22,2,1033.0,502.0
0,22,3,1008.0,495.0
0,31,0,915.0,515.0
0,31,1,939.0,522.0
0,31,2,928.0,543.0
0,31,3,904.0,535.0
0,12,0,1045.0,417.0
0,12,1,1069.0,423.0
0,12,2,1060.0,443.0
0,12,3,1036.0,436.0
0,21,0,948.0,455.0
0,21,1,971.0,462.0
0,21,2,960.0,481.0
0,21,3,937.0,474.0
0,13,0,1116.0,437.0
0,13,1,1140.0,444.0
0,13,2,1133.0,463.0
0,13,3,1108.0,456.0
0,26,0,898.0,475.0
0,26,1,920.0,480.0
0,26,2,910.0,501.0
0,26,3,887.0,494.0
0,17,0,997.0,436.0
0,17,1,1021.0,442.0
0,17,2,1011.0,461.0
0,17,3,987.0,454.0
0,8,0,1092.0,400.0
0,8,1,1116.0,407.0
0,8,2,1108.0,425.0
0,8,3,1083.0,418.0
0,30,0,848.0,494.0
0,30,1,870.0,500.0
0,30,2,859.0,520.0
0,30,3,837.0,513.0
0,35,0,799.0,514.0
0,35,1,819.0,520.0
0,35,2,808.0,540.0
0,35,3,788.0,535.0
0,9,0,1163.0,420.0
0,9,1,1187.0,428.0
0,9,2,1180.0,446.0
0,9,3,1156.0,439.0
0,16,0,930.0,419.0
0,16,1,953.0,424.0
0,16,2,942.0,443.0
0,16,3,920.0,437.0
0,11,0,978.0,400.0
0,11,1,1000.0,406.0
0,11,2,991.0,424.0
0,11,3,967.0,418.0
0,4,0,1207.0,404.0
0,4,1,1231.0,411.0
0,4,2,1226.0,429.0
0,4,3,1201.0,422.0
0,3,0,1137.0,384.0
0,3,1,1161.0,391.0
0,3,2,1155.0,408.0
0,3,3,1130.0,401.0
0,20,0,883.0,438.0
0,20,1,904.0,443.0
0,20,2,894.0,461.0
0,20,3,871.0,456.0
0,7,0,1024.0,383.0
