image_idx,marker_id,corner_num,x,y
0,26,0,310.0,392.0
0,26,1,328.0,390.0
0,26,2,331.0,407.0
0,26,3,312.0,408.0
0,32,0,392.0,407.0
0,32,1,409.0,405.0
0,32,2,413.0,421.0
0,32,3,396.0,424.0
0,6,0,303.0,306.0
0,6,1,319.0,306.0
0,6,2,320.0,319.0
0,6,3,304.0,320.0
0,35,0,262.0,447.0
0,35,1,281.0,446.0
0,35,2,283.0,465.0
0,35,3,264.0,466.0
0,36,0,317.0,442.0
0,36,1,336.0,440.0
0,36,2,338.0,458.0
0,36,3,319.0,461.0
0,37,0,371.0,435.0
0,37,1,389.0,433.0
0,37,2,393.0,451.0
0,37,3,374.0,454.0
0,30,0,287.0,418.0
0,30,1,305.0,417.0
0,30,2,307.0,435.0
0,30,3,288.0,436.0
0,31,0,340.0,413.0
0,31,1,358.0,411.0
0,31,2,361.0,429.0
0,31,3,343.0,431.0
0,38,0,423.0,427.0
0,38,1,440.0,424.0
0,38,2,444.0,442.0
0,38,3,427.0,445.0
0,25,0,259.0,396.0
0,25,1,276.0,395.0
0,25,2,278.0,412.0
0,25,3,260.0,414.0
0,21,0,333.0,366.0
0,21,1,350.0,365.0
0,21,2,352.0,381.0
0,21,3,335.0,383.0
0,20,0,283.0,371.0
0,20,1,300.0,369.0
0,20,2,302.0,385.0
0,20,3,284.0,387.0
0,27,0,362.0,387.0
0,27,1,379.0,385.0
0,27,2,382.0,401.0
0,27,3,365.0,403.0
0,33,0,441.0,400.0
0,33,1,457.0,397.0
0,33,2,462.0,413.0
0,33,3,446.0,416.0
0,39,0,472.0,418.0
0,39,1,487.0,416.0
0,39,2,492.0,432.0
0,39,3,476.0,435.0
0,28,0,411.0,381.0
0,28,1,428.0,379.0
0,28,2,432.0,394.0
0,28,3,415.0,396.0
0,16,0,306.0,347.0
0,16,1,323.0,346.0
0,16,2,325.0,360.0
0,16,3,307.0,362.0
0,22,0,382.0,362.0
0,22,1,399.0,361.0
0,22,2,402.0,375.0
0,22,3,385.0,377.0
0,15,0,258.0,350.0
0,15,1,274.0,349.0
0,15,2,275.0,364.0
0,15,3,258.0,365.0
0,10,0,281.0,327.0
0,10,1,297.0,326.0
0,10,2,298.0,341.0
0,10,3,281.0,342.0
0,18,0,401.0,338.0
0,18,1,417.0,337.0
0,18,2,420.0,351.0
0,18,3,404.0,353.0
0,23,0,429.0,357.0
0,23,1,445.0,355.0
0,23,2,449.0,369.0
0,23,3,433.0,371.0
0,17,0,354.0,343.0
0,17,1,371.0,343.0
0,17,2,373.0,356.0
0,17,3,356.0,357.0
0,11,0,328.0,324.0
0,11,1,344.0,323.0
0,11,2,346.0,337.0
0,11,3,329.0,338.0
0,34,0,487.0,392.0
0,34,1,502.0,390.0
0,34,2,507.0,404.0
0,34,3,492.0,407.0
0,29,0,458.0,375.0
0,29,1,473.0,373.0
0,29,2,478.0,387.0
0,29,3,462.0,389.0
0,12,0,374.0,321.0
0,12,1,390.0,320.0
0,12,2,392.0,333.0
0,12,3,377.0,335.0
0,7,0,348.0,304.0
0,7,1,364.0,303.0
0,7,2,366.0,316.0
0,7,3,350.0,317.0
0,5,0,258.0,309.0
0,5,1,273.0,308.0
0,5,2,273.0,322.0
0,5,3,258.0,323.0
0,19,0,445.0,334.0
0,19,1,460.0,333.0
0,19,2,464.0,346.0
0,19,3,450.0,348.0
0,13,0,418.0,317.0
0,13,1,433.0,316.0
0,13,2,437.0,329.0
0,13,3,422.0,330.0
0,8,0,392.0,301.0
0,8,1,407.0,300.0
0,8,2,410.0,312.0
0,8,3,395.0,314.0
0,24,0,473.0,352.0
0,24,1,487.0,350.0
0,24,2,491.0,363.0
0,24,3,477.0,365.0
0,1,0,324.0,287.0
0,1,1,339.0,286.0
0,1,2,340.0,299.0
0,1,3,325.0,299.0
0,0,0,280.0,290.0
0,0,1,295.0,289.0
0,0,2,295.0,301.0
0,0,3,280.0,301.0
0,14,0,460.0,314.0
0,14,1,474.0,313.0
0,14,2,478.0,325.0
0,14,3,464.0,327.0
0,2,0,367.0,285.0
0,2,1,382.0,284.0
0,2,2,384.0,296.0
0,2,3,369.0,297.0
0,9,0,434.0,298.0
0,9,1,448.0,297.0
0,9,2,452.0,309.0
0,9,3,438.0,310.0
0,3,0,409.0,283.0
0,3,1,423.0,282.0
0,3,2,426.0,293.0
0,3,3,412.0,294.0
0,4,0,449.0,282.0
0,4,1,461.0,281.0
0,4,2,465.0,290.0
0,4,3,452.0,291.0
1,38,0,370.0,470.0
1,38,1,379.0,470.0
1,38,2,380.0,479.0
1,38,3,370.0,479.0
1,37,0,339.0,469.0
1,37,1,349.0,469.0
1,37,2,349.0,479.0
1,37,3,339.0,478.0
1,39,0,400.0,470.0
1,39,1,410.0,469.0
1,39,2,411.0,478.0
1,39,3,400.0,478.0
1,36,0,309.0,468.0
1,36,1,319.0,469.0
1,36,2,318.0,477.0
1,36,3,308.0,477.0
1,35,0,280.0,466.0
1,35,1,289.0,467.0
1,35,2,288.0,476.0
1,35,3,279.0,475.0
1,33,0,384.0,458.0
1,33,1,394.0,458.0
1,33,2,395.0,465.0
1,33,3,384.0,465.0
1,34,0,414.0,457.0
1,34,1,423.0,457.0
1,34,2,424.0,465.0
1,34,3,415.0,465.0
1,21,0,327.0,433.0
1,21,1,336.0,434.0
1,21,2,336.0,441.0
1,21,3,326.0,441.0
1,29,0,398.0,446.0
1,29,1,408.0,446.0
1,29,2,408.0,453.0
1,29,3,399.0,453.0
1,24,0,412.0,435.0
1,24,1,421.0,435.0
1,24,2,421.0,442.0
1,24,3,412.0,441.0
1,22,0,355.0,435.0
1,22,1,364.0,435.0
1,22,2,364.0,442.0
1,22,3,355.0,442.0
1,13,0,383.0,414.0
1,13,1,391.0,413.0
1,13,2,392.0,420.0
1,13,3,383.0,420.0
1,3,0,382.0,394.0
1,3,1,390.0,394.0
1,3,2,390.0,400.0
1,3,3,382.0,400.0
1,4,0,408.0,395.0
1,4,1,416.0,395.0
1,4,2,416.0,400.0
1,4,3,408.0,400.0
1,27,0,340.0,445.0
1,27,1,350.0,446.0
1,27,2,350.0,453.0
1,27,3,340.0,453.0
1,28,0,369.0,446.0
1,28,1,379.0,446.0
1,28,2,379.0,453.0
1,28,3,369.0,453.0
1,30,0,296.0,455.0
1,30,1,305.0,456.0
1,30,2,305.0,463.0
1,30,3,295.0,463.0
1,31,0,325.0,457.0
1,31,1,335.0,457.0
1,31,2,334.0,465.0
1,31,3,324.0,464.0
2,37,0,232.0,431.0
2,37,1,246.0,433.0
2,37,2,245.0,446.0
2,37,3,231.0,445.0
2,38,0,273.0,436.0
2,38,1,287.0,437.0
2,38,2,287.0,450.0
2,38,3,272.0,449.0
2,36,0,193.0,426.0
2,36,1,207.0,428.0
2,36,2,205.0,441.0
2,36,3,191.0,439.0
2,39,0,314.0,439.0
2,39,1,328.0,440.0
2,39,2,328.0,453.0
2,39,3,314.0,452.0
2,35,0,157.0,420.0
2,35,1,169.0,422.0
2,35,2,166.0,435.0
2,35,3,153.0,433.0
2,31,0,216.0,411.0
2,31,1,229.0,413.0
2,31,2,227.0,425.0
2,31,3,214.0,423.0
2,32,0,255.0,416.0
2,32,1,268.0,417.0
2,32,2,267.0,429.0
2,32,3,254.0,428.0
2,34,0,334.0,423.0
2,34,1,347.0,423.0
2,34,2,348.0,435.0
2,34,3,334.0,434.0
2,33,0,294.0,420.0
2,33,1,308.0,421.0
2,33,2,308.0,432.0
2,33,3,294.0,431.0
2,27,0,238.0,397.0
2,27,1,251.0,399.0
2,27,2,249.0,410.0
2,27,3,236.0,408.0
2,28,0,276.0,401.0
2,28,1,289.0,402.0
2,28,2,288.0,413.0
2,28,3,275.0,412.0
2,29,0,315.0,405.0
2,29,1,327.0,406.0
2,29,2,327.0,417.0
2,29,3,315.0,416.0
2,30,0,179.0,406.0
2,30,1,191.0,408.0
2,30,2,189.0,419.0
2,30,3,176.0,417.0
2,26,0,201.0,392.0
2,26,1,213.0,394.0
2,26,2,211.0,405.0
2,26,3,198.0,403.0
2,21,0,222.0,379.0
2,21,1,235.0,380.0
2,21,2,233.0,391.0
2,21,3,220.0,389.0
2,22,0,259.0,384.0
2,22,1,271.0,385.0
2,22,2,270.0,395.0
2,22,3,258.0,394.0
2,25,0,165.0,387.0
2,25,1,177.0,388.0
2,25,2,174.0,399.0
2,25,3,162.0,398.0
2,24,0,333.0,391.0
2,24,1,346.0,392.0
2,24,2,346.0,402.0
2,24,3,333.0,401.0
2,20,0,187.0,374.0
2,20,1,199.0,375.0
2,20,2,196.0,386.0
2,20,3,184.0,384.0
2,17,0,243.0,366.0
2,17,1,255.0,367.0
2,17,2,254.0,377.0
2,17,3,241.0,376.0
2,16,0,208.0,361.0
2,16,1,220.0,363.0
2,16,2,218.0,373.0
2,16,3,206.0,371.0
2,14,0,333.0,361.0
2,14,1,345.0,362.0
2,14,2,345.0,372.0
2,14,3,333.0,371.0
2,12,0,264.0,354.0
2,12,1,275.0,356.0
2,12,2,274.0,364.0
2,12,3,262.0,363.0
2,15,0,175.0,356.0
2,15,1,186.0,358.0
2,15,2,183.0,368.0
2,15,3,172.0,366.0
2,10,0,195.0,345.0
2,10,1,207.0,346.0
2,10,2,204.0,356.0
2,10,3,193.0,354.0
2,13,0,298.0,358.0
2,13,1,310.0,359.0
2,13,2,310.0,368.0
2,13,3,298.0,367.0
2,9,0,317.0,346.0
2,9,1,328.0,347.0
2,9,2,328.0,356.0
2,9,3,316.0,355.0
2,6,0,216.0,334.0
2,6,1,227.0,335.0
2,6,2,225.0,344.0
2,6,3,213.0,342.0
2,8,0,283.0,343.0
2,8,1,294.0,344.0
2,8,2,293.0,352.0
2,8,3,282.0,351.0
2,5,0,184.0,329.0
2,5,1,194.0,330.0
2,5,2,192.0,339.0
2,5,3,181.0,338.0
2,2,0,268.0,327.0
2,2,1,279.0,329.0
2,2,2,278.0,337.0
2,2,3,267.0,336.0
2,3,0,301.0,332.0
2,3,1,312.0,333.0
2,3,2,311.0,341.0
2,3,3,300.0,340.0
2,4,0,334.0,336.0
2,4,1,344.0,337.0
2,4,2,345.0,344.0
2,4,3,334.0,343.0
2,0,0,204.0,319.0
2,0,1,214.0,320.0
2,0,2,212.0,328.0
2,0,3,201.0,327.0
2,7,0,249.0,338.0
2,7,1,260.0,339.0
2,7,2,259.0,348.0
2,7,3,247.0,347.0
2,11,0,229.0,350.0
2,11,1,241.0,351.0
2,11,2,239.0,360.0
2,11,3,227.0,359.0
2,18,0,279.0,370.0
2,18,1,291.0,371.0
2,18,2,291.0,381.0
2,18,3,278.0,380.0
2,19,0,315.0,374.0
2,19,1,328.0,375.0
2,19,2,327.0,385.0
2,19,3,315.0,384.0
2,23,0,296.0,387.0
2,23,1,309.0,388.0
2,23,2,308.0,399.0
2,23,3,296.0,398.0
3,39,0,812.0,786.0
3,39,1,834.0,795.0
3,39,2,824.0,815.0
3,39,3,801.0,806.0
3,38,0,749.0,759.0
3,38,1,769.0,768.0
3,38,2,758.0,786.0
3,38,3,737.0,777.0
3,33,0,797.0,749.0
3,33,1,818.0,758.0
3,33,2,807.0,775.0
3,33,3,785.0,765.0
3,34,0,861.0,776.0
3,34,1,883.0,785.0
3,34,2,874.0,801.0
3,34,3,851.0,792.0
3,37,0,689.0,733.0
3,37,1,709.0,742.0
3,37,2,697.0,758.0
3,37,3,677.0,749.0
3,32,0,737.0,724.0
3,32,1,758.0,733.0
3,32,2,746.0,747.0
3,32,3,725.0,739.0
3,24,0,890.0,732.0
3,24,1,912.0,741.0
3,24,2,902.0,756.0
3,24,3,881.0,747.0
3,22,0,771.0,684.0
3,22,1,791.0,692.0
3,22,2,780.0,706.0
3,22,3,759.0,697.0
3,19,0,873.0,699.0
3,19,1,894.0,707.0
3,19,2,885.0,721.0
3,19,3,863.0,713.0
3,29,0,844.0,742.0
3,29,1,865.0,750.0
3,29,2,856.0,764.0
3,29,3,834.0,755.0
3,36,0,634.0,708.0
3,36,1,652.0,715.0
3,36,2,640.0,731.0
3,36,3,622.0,723.0
3,23,0,829.0,708.0
3,23,1,849.0,716.0
3,23,2,839.0,730.0
3,23,3,819.0,721.0
3,35,0,584.0,683.0
3,35,1,600.0,691.0
3,35,2,587.0,706.0
3,35,3,570.0,698.0
3,18,0,816.0,677.0
3,18,1,835.0,684.0
3,18,2,825.0,698.0
3,18,3,805.0,691.0
3,28,0,783.0,717.0
3,28,1,803.0,724.0
3,28,2,793.0,738.0
3,28,3,773.0,730.0
3,31,0,681.0,699.0
3,31,1,699.0,707.0
3,31,2,688.0,720.0
3,31,3,669.0,713.0
3,27,0,727.0,692.0
3,27,1,745.0,700.0
3,27,2,734.0,713.0
3,27,3,715.0,705.0
3,14,0,916.0,692.0
3,14,1,936.0,699.0
3,14,2,928.0,713.0
3,14,3,908.0,705.0
3,21,0,717.0,662.0
3,21,1,735.0,670.0
3,21,2,723.0,682.0
3,21,3,705.0,675.0
3,12,0,802.0,649.0
3,12,1,822.0,656.0
3,12,2,811.0,668.0
3,12,3,792.0,661.0
3,17,0,759.0,655.0
3,17,1,778.0,662.0
3,17,2,768.0,675.0
3,17,3,749.0,668.0
3,9,0,899.0,663.0
3,9,1,920.0,669.0
3,9,2,911.0,682.0
3,9,3,891.0,674.0
3,26,0,673.0,669.0
3,26,1,690.0,676.0
3,26,2,678.0,689.0
3,26,3,661.0,681.0
3,30,0,628.0,676.0
3,30,1,645.0,684.0
3,30,2,633.0,696.0
3,30,3,616.0,688.0
3,16,0,709.0,634.0
3,16,1,726.0,641.0
3,16,2,714.0,653.0
3,16,3,697.0,646.0
3,20,0,666.0,640.0
3,20,1,682.0,647.0
3,20,2,671.0,659.0
3,20,3,653.0,651.0
3,13,0,858.0,670.0
3,13,1,877.0,677.0
3,13,2,869.0,689.0
3,13,3,849.0,681.0
3,3,0,884.0,636.0
3,3,1,903.0,642.0
3,3,2,895.0,654.0
3,3,3,875.0,647.0
3,11,0,750.0,628.0
3,11,1,768.0,635.0
3,11,2,757.0,646.0
3,11,3,739.0,639.0
3,8,0,844.0,642.0
3,8,1,862.0,649.0
3,8,2,854.0,661.0
3,8,3,835.0,654.0
3,15,0,659.0,614.0
3,15,1,676.0,620.0
3,15,2,664.0,631.0
3,15,3,647.0,625.0
3,25,0,622.0,648.0
3,25,1,639.0,654.0
3,25,2,627.0,666.0
3,25,3,611.0,659.0
3,6,0,741.0,602.0
3,6,1,758.0,609.0
3,6,2,747.0,620.0
3,6,3,730.0,612.0
3,10,0,700.0,608.0
3,10,1,717.0,614.0
3,10,2,706.0,625.0
3,10,3,689.0,618.0
3,2,0,831.0,616.0
3,2,1,849.0,622.0
3,2,2,840.0,633.0
3,2,3,822.0,627.0
3,1,0,780.0,597.0
3,1,1,797.0,604.0
3,1,2,788.0,613.0
3,1,3,769.0,607.0
3,4,0,939.0,658.0
3,4,1,959.0,666.0
3,4,2,952.0,675.0
3,4,3,932.0,667.0
3,5,0,693.0,584.0
3,5,1,709.0,590.0
3,5,2,698.0,599.0
3,5,3,681.0,593.0
3,7,0,789.0,623.0
3,7,1,809.0,628.0
3,7,2,799.0,640.0
3,7,3,781.0,633.0
4,39,0,774.0,1053.0
4,39,1,790.0,1064.0
4,39,2,779.0,1079.0
4,39,3,762.0,1068.0
4,34,0,815.0,1048.0
4,34,1,831.0,1058.0
4,34,2,820.0,1073.0
4,34,3,803.0,1062.0
4,33,0,767.0,1018.0
4,33,1,783.0,1028.0
4,33,2,771.0,1043.0
4,33,3,755.0,1031.0
4,38,0,727.0,1023.0
4,38,1,743.0,1032.0
4,38,2,731.0,1047.0
4,38,3,715.0,1037.0
4,29,0,807.0,1014.0
4,29,1,824.0,1024.0
4,29,2,812.0,1037.0
4,29,3,795.0,1027.0
4,24,0,846.0,1009.0
4,24,1,863.0,1018.0
4,24,2,853.0,1032.0
4,24,3,835.0,1023.0
4,37,0,684.0,992.0
4,37,1,699.0,1002.0
4,37,2,687.0,1016.0
4,37,3,671.0,1005.0
4,32,0,723.0,989.0
4,32,1,738.0,999.0
4,32,2,726.0,1012.0
4,32,3,711.0,1001.0
4,23,0,800.0,981.0
4,23,1,816.0,990.0
4,23,2,806.0,1003.0
4,23,3,789.0,993.0
4,27,0,718.0,957.0
4,27,1,734.0,967.0
4,27,2,722.0,979.0
4,27,3,707.0,969.0
4,22,0,757.0,953.0
4,22,1,772.0,963.0
4,22,2,760.0,975.0
4,22,3,745.0,965.0
4,14,0,876.0,971.0
4,14,1,893.0,980.0
4,14,2,883.0,993.0
4,14,3,867.0,984.0
4,19,0,839.0,976.0
4,19,1,854.0,985.0
4,19,2,845.0,998.0
4,19,3,828.0,989.0
4,18,0,794.0,950.0
4,18,1,810.0,958.0
4,18,2,799.0,971.0
4,18,3,783.0,961.0
4,12,0,789.0,919.0
4,12,1,804.0,928.0
4,12,2,793.0,940.0
4,12,3,777.0,931.0
4,21,0,715.0,926.0
4,21,1,730.0,935.0
4,21,2,718.0,947.0
4,21,3,704.0,938.0
4,9,0,869.0,940.0
4,9,1,884.0,948.0
4,9,2,875.0,961.0
4,9,3,859.0,953.0
4,13,0,831.0,945.0
4,13,1,847.0,953.0
4,13,2,837.0,965.0
4,13,3,821.0,957.0
4,26,0,680.0,929.0
4,26,1,693.0,938.0
4,26,2,680.0,950.0
4,26,3,667.0,940.0
4,8,0,825.0,915.0
4,8,1,840.0,923.0
4,8,2,830.0,935.0
4,8,3,815.0,927.0
4,3,0,860.0,911.0
4,3,1,876.0,919.0
4,3,2,867.0,930.0
4,3,3,851.0,923.0
4,20,0,677.0,900.0
4,20,1,690.0,909.0
4,20,2,678.0,920.0
4,20,3,665.0,911.0
4,4,0,905.0,936.0
4,4,1,920.0,945.0
4,4,2,912.0,955.0
4,4,3,895.0,947.0
4,25,0,642.0,903.0
4,25,1,654.0,912.0
4,25,2,641.0,922.0
4,25,3,629.0,915.0
4,6,0,744.0,866.0
4,6,1,758.0,874.0
4,6,2,748.0,884.0
4,6,3,733.0,877.0
4,31,0,681.0,960.0
4,31,1,695.0,970.0
4,31,2,684.0,981.0
4,31,3,669.0,973.0
5,34,0,807.0,1113.0
5,34,1,838.0,1128.0
5,34,2,823.0,1158.0
5,34,3,792.0,1143.0
5,24,0,850.0,1029.0
5,24,1,880.0,1043.0
5,24,2,866.0,1074.0
5,24,3,836.0,1059.0
5,29,0,786.0,1049.0
5,29,1,815.0,1064.0
5,29,2,800.0,1094.0
5,29,3,770.0,1079.0
5,33,0,721.0,1067.0
5,33,1,750.0,1083.0
5,33,2,733.0,1113.0
5,33,3,706.0,1097.0
5,19,0,828.0,968.0
5,19,1,858.0,981.0
5,19,2,844.0,1011.0
5,19,3,814.0,996.0
5,23,0,765.0,987.0
5,23,1,794.0,1001.0
5,23,2,779.0,1031.0
5,23,3,750.0,1015.0
5,38,0,658.0,1084.0
5,38,1,686.0,1101.0
5,38,2,672.0,1130.0
5,38,3,644.0,1114.0
5,14,0,892.0,947.0
5,14,1,921.0,960.0
5,14,2,908.0,990.0
5,14,3,878.0,976.0
5,28,0,703.0,1005.0
5,28,1,731.0,1020.0
5,28,2,715.0,1049.0
5,28,3,688.0,1033.0
5,32,0,642.0,1022.0
5,32,1,668.0,1037.0
5,32,2,653.0,1066.0
5,32,3,626.0,1048.0
5,13,0,809.0,908.0
5,13,1,837.0,922.0
5,13,2,823.0,949.0
5,13,3,794.0,936.0
5,9,0,870.0,889.0
5,9,1,899.0,902.0
5,9,2,885.0,930.0
5,9,3,857.0,917.0
5,37,0,582.0,1037.0
5,37,1,607.0,1053.0
5,37,2,593.0,1082.0
5,37,3,567.0,1065.0
5,18,0,748.0,927.0
5,18,1,775.0,941.0
5,18,2,760.0,969.0
5,18,3,733.0,955.0
5,22,0,687.0,945.0
5,22,1,714.0,959.0
5,22,2,698.0,987.0
5,22,3,672.0,972.0
5,27,0,627.0,961.0
5,27,1,653.0,976.0
5,27,2,638.0,1003.0
5,27,3,611.0,987.0
5,8,0,791.0,851.0
5,8,1,818.0,865.0
5,8,2,803.0,891.0
5,8,3,776.0,877.0
5,17,0,673.0,886.0
5,17,1,698.0,900.0
5,17,2,682.0,927.0
5,17,3,657.0,913.0
5,3,0,850.0,833.0
5,3,1,878.0,846.0
5,3,2,864.0,872.0
5,3,3,837.0,860.0
5,4,0,931.0,870.0
5,4,1,959.0,884.0
5,4,2,947.0,909.0
5,4,3,918.0,896.0
5,31,0,569.0,976.0
5,31,1,593.0,991.0
5,31,2,578.0,1018.0
5,31,3,554.0,1003.0
5,12,0,731.0,870.0
5,12,1,757.0,882.0
5,12,2,743.0,909.0
5,12,3,717.0,896.0
5,21,0,614.0,903.0
5,21,1,639.0,917.0
5,21,2,624.0,943.0
5,21,3,599.0,929.0
5,36,0,514.0,990.0
5,36,1,536.0,1006.0
5,36,2,522.0,1033.0
5,36,3,499.0,1017.0
5,2,0,774.0,798.0
5,2,1,800.0,809.0
5,2,2,786.0,835.0
5,2,3,760.0,822.0
5,26,0,558.0,918.0
5,26,1,581.0,932.0
5,26,2,566.0,958.0
5,26,3,543.0,944.0
5,7,0,716.0,815.0
5,7,1,742.0,827.0
5,7,2,727.0,852.0
5,7,3,702.0,839.0
5,16,0,604.0,847.0
5,16,1,627.0,860.0
5,16,2,612.0,885.0
5,16,3,588.0,872.0
5,11,0,659.0,832.0
5,11,1,684.0,844.0
5,11,2,669.0,869.0
5,11,3,645.0,857.0
5,20,0,548.0,864.0
5,20,1,570.0,876.0
5,20,2,555.0,900.0
5,20,3,534.0,886.0
5,30,0,504.0,932.0
5,30,1,525.0,946.0
5,30,2,510.0,972.0
5,30,3,489.0,957.0
5,1,0,704.0,763.0
5,1,1,728.0,774.0
5,1,2,713.0,798.0
5,1,3,689.0,787.0
5,6,0,648.0,779.0
5,6,1,671.0,790.0
5,6,2,656.0,815.0
5,6,3,633.0,803.0
5,10,0,593.0,795.0
5,10,1,616.0,807.0
5,10,2,600.0,831.0
5,10,3,579.0,818.0
5,25,0,496.0,877.0
5,25,1,516.0,890.0
5,25,2,501.0,915.0
5,25,3,481.0,901.0
5,15,0,541.0,810.0
5,15,1,562.0,822.0
5,15,2,547.0,846.0
5,15,3,526.0,834.0
5,0,0,639.0,731.0
5,0,1,661.0,742.0
5,0,2,646.0,763.0
5,0,3,623.0,751.0
5,5,0,587.0,744.0
5,5,1,607.0,756.0
5,5,2,592.0,778.0
5,5,3,571.0,767.0
5,39,0,741.0,1132.0
5,39,1,771.0,1148.0
5,39,2,758.0,1177.0
5,39,3,727.0,1162.0
6,37,0,357.0,432.0
6,37,1,370.0,430.0
6,37,2,374.0,438.0
6,37,3,360.0,441.0
6,38,0,398.0,426.0
6,38,1,410.0,424.0
6,38,2,415.0,432.0
6,38,3,401.0,435.0
6,30,0,291.0,427.0
6,30,1,305.0,426.0
6,30,2,306.0,433.0
6,30,3,292.0,435.0
6,31,0,332.0,423.0
6,31,1,346.0,422.0
6,31,2,348.0,429.0
6,31,3,334.0,430.0
6,27,0,348.0,411.0
6,27,1,361.0,410.0
6,27,2,364.0,416.0
6,27,3,350.0,417.0
6,22,0,363.0,400.0
6,22,1,375.0,399.0
6,22,2,378.0,404.0
6,22,3,365.0,406.0
6,10,0,287.0,389.0
6,10,1,298.0,389.0
6,10,2,299.0,394.0
6,10,3,287.0,394.0
6,12,0,355.0,384.0
6,12,1,366.0,383.0
6,12,2,369.0,387.0
6,12,3,357.0,388.0
6,15,0,270.0,399.0
6,15,1,282.0,399.0
6,15,2,282.0,404.0
6,15,3,270.0,405.0
6,16,0,306.0,397.0
6,16,1,318.0,396.0
6,16,2,319.0,401.0
6,16,3,307.0,402.0
6,19,0,409.0,385.0
6,19,1,420.0,384.0
6,19,2,424.0,389.0
6,19,3,412.0,390.0
6,20,0,289.0,407.0
6,20,1,301.0,406.0
6,20,2,302.0,412.0
6,20,3,289.0,413.0
6,21,0,326.0,404.0
6,21,1,339.0,403.0
6,21,2,341.0,408.0
6,21,3,328.0,410.0
6,24,0,431.0,391.0
6,24,1,442.0,390.0
6,24,2,446.0,395.0
6,24,3,435.0,396.0
6,32,0,372.0,419.0
6,32,1,385.0,417.0
6,32,2,388.0,423.0
6,32,3,375.0,425.0
6,33,0,410.0,413.0
6,33,1,422.0,411.0
6,33,2,427.0,417.0
6,33,3,414.0,419.0
6,34,0,446.0,408.0
6,34,1,458.0,406.0
6,34,2,462.0,411.0
6,34,3,451.0,413.0
6,36,0,316.0,437.0
6,36,1,329.0,436.0
6,36,2,331.0,445.0
6,36,3,316.0,446.0
6,39,0,436.0,420.0
6,39,1,448.0,418.0
6,39,2,453.0,426.0
6,39,3,441.0,428.0
7,7,0,783.0,1146.0
7,7,1,803.0,1160.0
7,7,2,790.0,1178.0
7,7,3,769.0,1165.0
7,11,0,734.0,1153.0
7,11,1,754.0,1167.0
7,11,2,740.0,1185.0
7,11,3,720.0,1172.0
7,6,0,726.0,1109.0
7,6,1,747.0,1122.0
7,6,2,732.0,1140.0
7,6,3,713.0,1127.0
7,16,0,686.0,1159.0
7,16,1,705.0,1172.0
7,16,2,691.0,1191.0
7,16,3,672.0,1177.0
7,20,0,637.0,1164.0
7,20,1,656.0,1177.0
7,20,2,642.0,1196.0
7,20,3,623.0,1181.0
7,2,0,830.0,1140.0
7,2,1,851.0,1152.0
7,2,2,839.0,1170.0
7,2,3,817.0,1157.0
7,10,0,679.0,1114.0
7,10,1,698.0,1127.0
7,10,2,684.0,1145.0
7,10,3,665.0,1131.0
7,1,0,774.0,1103.0
7,1,1,794.0,1115.0
7,1,2,781.0,1133.0
7,1,3,761.0,1121.0
7,5,0,673.0,1071.0
7,5,1,692.0,1083.0
